coordinates;color;speed_limit;current_speed
[(8.9852894, 46.3164022), (8.9852381, 46.3168323), (8.9851837, 46.3171341), (8.9851086, 46.3174203), (8.9849892, 46.3177742), (8.9848532, 46.3180938), (8.9843851, 46.3189862), (8.9837542, 46.3201684)];green;80;119
[(8.9764192, 46.3068944), (8.9763389, 46.3074155), (8.9763134, 46.3075102), (8.9762883, 46.3075698), (8.9761558, 46.3078085), (8.9757081, 46.3086068), (8.9755427, 46.3089008), (8.9753788, 46.3091787)];green;50;119
[(8.9764284, 46.3068294), (8.9764192, 46.3068944)];green;50;119
[(8.9861671, 46.3103379), (8.9859655, 46.3105998)];green;80;119
[(8.8977013, 46.3864748), (8.8974845, 46.3868345), (8.8969652, 46.3878474), (8.8965327, 46.3884466), (8.895345, 46.3898378), (8.8951358, 46.3900857), (8.894999, 46.3901949), (8.894873, 46.3902541), (8.8947657, 46.3902837), (8.8946155, 46.390304), (8.8944599, 46.3903022), (8.8940603, 46.3902578), (8.8938537, 46.3902689), (8.8937062, 46.3902892), (8.8935265, 46.3903614), (8.892628, 46.3909756), (8.8914658, 46.3917065), (8.8909548, 46.3920259), (8.8907259, 46.3921707), (8.8905576, 46.3922841), (8.8903164, 46.3924515), (8.8900807, 46.3926221), (8.8897717, 46.392866), (8.8895881, 46.3930422), (8.8893357, 46.393272), (8.8890012, 46.393584), (8.8887497, 46.3938101), (8.8882535, 46.3942565), (8.8871213, 46.3952942), (8.8862077, 46.3961247), (8.8860513, 46.3962609), (8.8858772, 46.3964011), (8.8855378, 46.3966491), (8.8851178, 46.3969194), (8.8844407, 46.3972698), (8.8837972, 46.3975806), (8.8835462, 46.3977026), (8.8831332, 46.3979081), (8.8828076, 46.3981198), (8.8826911, 46.3982054), (8.8824743, 46.3983708), (8.882208, 46.3985973)];orange;80;58
[(8.9030532, 46.3830514), (8.9023655, 46.3837085), (8.9020953, 46.3839523), (8.9015028, 46.3844106), (8.9011775, 46.384589), (8.9007459, 46.3847789), (8.9001974, 46.3849644), (8.8995677, 46.3851917), (8.8993305, 46.3852915), (8.8986814, 46.3856348), (8.8982956, 46.3858966), (8.8979849, 46.3861727), (8.8977013, 46.3864748)];orange;80;58
[(8.8813914, 46.3920078), (8.8805301, 46.392447), (8.8798299, 46.3927729), (8.8785925, 46.3934433), (8.8773676, 46.3941844), (8.8766936, 46.3946067), (8.8754769, 46.3954828), (8.87394, 46.3966648), (8.8732825, 46.3971887), (8.8725831, 46.3977285), (8.8717708, 46.3982979), (8.8714275, 46.3985143), (8.8699593, 46.3994334), (8.8692865, 46.3998833), (8.8687364, 46.4002811), (8.8682204, 46.4007297), (8.8677462, 46.4012487), (8.8674518, 46.4016207), (8.8672919, 46.4018847)];green;120;110
[(8.8843949, 46.3902642), (8.88539, 46.3896689), (8.885925, 46.3893276), (8.8861037, 46.3892136), (8.8867745, 46.3887456), (8.8875501, 46.3882102), (8.8880904, 46.3878177)];green;120;110
[(8.8854045, 46.389788), (8.8841217, 46.3905478), (8.8831353, 46.3911186), (8.8830154, 46.3911797), (8.8828166, 46.3912811)];green;120;110
[(8.882208, 46.3985973), (8.8819109, 46.398862), (8.8816516, 46.3990844), (8.8813948, 46.3992917), (8.8813663, 46.3993147), (8.8812735, 46.3993791), (8.8810287, 46.3995487), (8.880793, 46.3996947), (8.8803642, 46.3999603)];green;50;110
[(8.899359, 46.3808019), (8.8986209, 46.3810695), (8.8982651, 46.3812054)];red;120;58
[(8.8982651, 46.3812054), (8.897822, 46.3813768), (8.8970577, 46.3816978), (8.8961695, 46.3821272), (8.895501, 46.3824651), (8.8948666, 46.3828097), (8.8942496, 46.3831724), (8.8936668, 46.3835396), (8.8925493, 46.3843324), (8.8917175, 46.3850044), (8.8909976, 46.385586), (8.8890116, 46.3872366)];red;120;58
[(8.8824216, 46.3914825), (8.8813914, 46.3920078)];green;120;110
[(8.8828166, 46.3912811), (8.8824216, 46.3914825)];green;120;110
[(8.8819743, 46.3915784), (8.882443, 46.3913401)];green;120;110
[(8.882443, 46.3913401), (8.8825254, 46.3912982), (8.8825601, 46.3912806), (8.8830879, 46.3910123), (8.8843949, 46.3902642)];green;120;110
[(8.8671324, 46.4018994), (8.8673841, 46.4014891), (8.8677388, 46.4010763), (8.8681973, 46.4005954), (8.8686238, 46.4002181), (8.8691571, 46.3998223), (8.8698686, 46.3993376), (8.8706148, 46.3988678), (8.871592, 46.3982452), (8.8724085, 46.3976846), (8.8732227, 46.3970764), (8.8737598, 46.3966724), (8.8753482, 46.3954175), (8.8765622, 46.3945421), (8.8772708, 46.3941047), (8.8785855, 46.3933276), (8.8792401, 46.3929687), (8.8805298, 46.3923127), (8.8819743, 46.3915784)];green;120;116
[(8.8879575, 46.3880843), (8.8876164, 46.3883271), (8.8869426, 46.3887894), (8.8861925, 46.3893077), (8.8861553, 46.3893304), (8.8854045, 46.389788)];red;120;58
[(8.8890116, 46.3872366), (8.8879575, 46.3880843)];red;120;58
[(8.8880904, 46.3878177), (8.8889709, 46.3871059), (8.8909579, 46.3854622), (8.8924233, 46.3842732), (8.893337, 46.3836363), (8.8936403, 46.3834249), (8.8941314, 46.3831115), (8.8947458, 46.3827395), (8.8954272, 46.3823768), (8.8962146, 46.3819651), (8.8968732, 46.3816577), (8.8977351, 46.3812917)];red;120;58
[(8.8977351, 46.3812917), (8.8985618, 46.380972)];red;120;58
[(8.8985618, 46.380972), (8.9016706, 46.3798389), (8.9020682, 46.3796753), (8.902801, 46.3793731), (8.9036609, 46.3789784), (8.9039174, 46.3788498)];red;120;58
[(8.9041064, 46.3788826), (8.9036031, 46.3791236), (8.9029054, 46.3794496), (8.902131, 46.379784), (8.9017114, 46.3799492), (8.899359, 46.3808019)];red;120;58
[(8.9106478, 46.3753535), (8.911099, 46.3752035)];green;120;116
[(8.911099, 46.3752035), (8.9116965, 46.3750221)];green;120;116
[(8.9109539, 46.3753785), (8.9105971, 46.3754994)];green;100;116
[(8.9105971, 46.3754994), (8.9099409, 46.375734), (8.9094127, 46.3759401), (8.9086989, 46.3762703), (8.9082738, 46.3764839), (8.9079745, 46.376645), (8.9076893, 46.3768053), (8.9071843, 46.3771047), (8.9053974, 46.3781938), (8.9049312, 46.3784569), (8.9044738, 46.3787066), (8.904379, 46.378752)];green;120;116
[(8.9505645, 46.3593082), (8.9500145, 46.3595371), (8.9490494, 46.3599071), (8.9486113, 46.3600662), (8.9481842, 46.3602147), (8.9475783, 46.3604183), (8.945283, 46.3611325), (8.9441027, 46.3615013), (8.9426216, 46.3619805), (8.9415663, 46.3623532), (8.9405559, 46.3627466), (8.9396382, 46.3631182), (8.9386844, 46.3635323), (8.9380789, 46.3638123), (8.9370287, 46.3643134), (8.9359105, 46.3648793), (8.9350957, 46.3653414), (8.9342285, 46.3658475), (8.9334006, 46.3663591), (8.9326962, 46.3668209), (8.932097, 46.3672179), (8.9314233, 46.3676876), (8.9306096, 46.368309), (8.9294847, 46.3691991), (8.9291751, 46.3694518), (8.9290299, 46.3695704), (8.9280702, 46.3703687), (8.9272418, 46.3710125), (8.9267643, 46.3713336), (8.9263699, 46.3715914), (8.9258703, 46.3718883), (8.9252752, 46.3721956), (8.9247977, 46.3724378), (8.924208, 46.372705), (8.9235451, 46.3729769), (8.9228866, 46.3732177), (8.9222427, 46.3734219), (8.9216009, 46.3736016), (8.920843, 46.3737941), (8.9201651, 46.3739213), (8.9195228, 46.3740451), (8.9186443, 46.374171), (8.9176561, 46.3742636), (8.9162035, 46.3743659), (8.9152911, 46.3744472), (8.9146784, 46.3745181)];red;120;48
[(8.9223067, 46.3732919), (8.9227859, 46.3731328), (8.9234509, 46.3728951), (8.9239709, 46.3726884), (8.9246862, 46.3723727), (8.9252547, 46.3720914), (8.9257559, 46.3718174), (8.926205, 46.3715516), (8.9266892, 46.3712434), (8.9271878, 46.3709063), (8.9281482, 46.3701445), (8.9288348, 46.3695827), (8.9294108, 46.3691105), (8.9303929, 46.3683308), (8.930734, 46.3680642), (8.9309107, 46.3679291), (8.931296, 46.3676444), (8.9319585, 46.3671671), (8.9325065, 46.3667936), (8.9331911, 46.3663593), (8.9339916, 46.3658567), (8.935054, 46.3652032), (8.9358453, 46.3647718), (8.9369293, 46.3642138), (8.9380833, 46.3636612), (8.9387837, 46.3633422), (8.9395671, 46.3630058), (8.9405266, 46.3626303), (8.9416288, 46.3622084), (8.9426955, 46.3618407), (8.9440491, 46.3614041), (8.9452196, 46.3610351), (8.9469734, 46.3604882), (8.9481113, 46.3601192), (8.9484597, 46.3599986), (8.9489668, 46.3598167), (8.9499623, 46.3594339), (8.9508781, 46.3590483), (8.9518723, 46.3585909), (8.9524879, 46.3582826)];green;120;116
[(8.9200467, 46.3748154), (8.9195425, 46.3750114), (8.9186497, 46.3753661), (8.9183734, 46.375476), (8.9180738, 46.3755902), (8.9179348, 46.3756385), (8.9178289, 46.3756753), (8.9176777, 46.3757278), (8.9174255, 46.3758014), (8.9170857, 46.3758958), (8.9167458, 46.3759791), (8.9160383, 46.3761325), (8.9158941, 46.3761641), (8.9157807, 46.376189), (8.9152999, 46.3762944), (8.9144087, 46.3764864), (8.913952, 46.3765857), (8.9135635, 46.3766943), (8.9133489, 46.3767798), (8.9133131, 46.3767937), (8.913011, 46.3769172), (8.9126658, 46.3771158), (8.91244, 46.3772603)];green;50;116
[(8.9049388, 46.3816218), (8.9047588, 46.3817382), (8.9041191, 46.3821518), (8.9036637, 46.3825052), (8.9030532, 46.3830514)];green;50;58
[(8.91244, 46.3772603), (8.9122703, 46.3773781), (8.9119386, 46.377582), (8.9118221, 46.3776567), (8.9116926, 46.3777398), (8.9110801, 46.378095), (8.9107219, 46.3783142), (8.9100292, 46.3786969), (8.9096653, 46.3788696), (8.9092232, 46.3790582)];green;50;116
[(8.9092232, 46.3790582), (8.9091166, 46.3791026)];green;50;58
[(8.9091166, 46.3791026), (8.908601, 46.3793176), (8.9078433, 46.3796251), (8.9074359, 46.3797992)];green;50;58
[(8.9146784, 46.3745181), (8.9141549, 46.3745829), (8.9131277, 46.3747786)];green;120;116
[(8.9131277, 46.3747786), (8.9128177, 46.3748472), (8.9121284, 46.3750142), (8.9115308, 46.3751826), (8.9109539, 46.3753785)];green;120;116
[(8.9146636, 46.3744162), (8.9150237, 46.3743769)];green;120;116
[(8.9132492, 46.3746346), (8.914134, 46.3744903), (8.9146636, 46.3744162)];green;120;116
[(8.9041739, 46.3787213), (8.9044122, 46.3786018), (8.9048985, 46.3783404), (8.9053353, 46.3780894), (8.9070545, 46.3770457), (8.9075908, 46.3767275), (8.9081794, 46.3764082), (8.9088499, 46.3760767), (8.9094324, 46.3758125), (8.9099956, 46.3755961), (8.9106478, 46.3753535)];red;120;58
[(8.9116965, 46.3750221), (8.9122082, 46.374888), (8.9127874, 46.3747566), (8.9132492, 46.3746346)];green;120;116
[(8.9203441, 46.3737945), (8.9206853, 46.3737242), (8.921659, 46.3734817), (8.9223067, 46.3732919)];green;120;116
[(8.9150237, 46.3743769), (8.9152726, 46.3743498), (8.9161751, 46.3742668), (8.9176631, 46.374171), (8.9182175, 46.374124), (8.9189015, 46.3740444), (8.9194881, 46.3739559), (8.9200911, 46.3738466), (8.9203441, 46.3737945)];green;120;116
[(8.9295583, 46.3703284), (8.9291809, 46.370569), (8.9284401, 46.3711257), (8.928254, 46.3712655), (8.9272093, 46.3720506), (8.927009, 46.3721963), (8.9269043, 46.3722716), (8.9267584, 46.3723687), (8.9266292, 46.3724531), (8.926436, 46.3725721), (8.9262592, 46.3726735), (8.9260983, 46.3727589), (8.9258786, 46.3728679), (8.925683, 46.3729574), (8.9254179, 46.3730686), (8.925203, 46.3731519), (8.924891, 46.3732648), (8.9244401, 46.3734239), (8.9234182, 46.373708), (8.9220125, 46.3741229), (8.9213527, 46.3743392), (8.9208439, 46.374524), (8.9206615, 46.3745885), (8.9200467, 46.3748154)];green;80;116
[(8.9062182, 46.3807682), (8.905432, 46.3812842), (8.905392, 46.3813104), (8.9049388, 46.3816218)];green;50;58
[(8.9074359, 46.3797992), (8.9071008, 46.3800215), (8.9067336, 46.3803515), (8.9065434, 46.380515), (8.9062182, 46.3807682)];green;50;58
[(8.8687967, 46.4113319), (8.8687509, 46.4114075), (8.8686963, 46.4114943), (8.8686365, 46.4115673), (8.8685619, 46.4116474), (8.8684345, 46.4117735), (8.8678173, 46.4123523), (8.8673847, 46.4127501), (8.86697, 46.4131341), (8.8666343, 46.41345), (8.8665238, 46.4135679), (8.8664468, 46.4136585), (8.8663009, 46.4138561), (8.8662309, 46.4139543), (8.8661485, 46.4140903), (8.8660083, 46.4143315), (8.8658956, 46.4145243), (8.865792, 46.4147145), (8.8653352, 46.4155904), (8.8651039, 46.4160272), (8.8649461, 46.4163235), (8.8649036, 46.4163928), (8.8648604, 46.4164561), (8.8648146, 46.4165115), (8.8647433, 46.4165866), (8.8646592, 46.4166631), (8.8645446, 46.4167569), (8.8644142, 46.4168518), (8.8640696, 46.4171031), (8.86383, 46.4173128), (8.8637223, 46.4174153), (8.863628, 46.4175205), (8.8634358, 46.4177705), (8.8632541, 46.4179901), (8.8631058, 46.4181402), (8.8628309, 46.4183545)];green;50;65
[(8.8728706, 46.4046842), (8.8723548, 46.4050252), (8.8722031, 46.4051327), (8.8720825, 46.4052299), (8.8719619, 46.4053379), (8.8718638, 46.4054387), (8.8717077, 46.4056144), (8.871612, 46.4057287), (8.8715389, 46.4058286), (8.8714642, 46.4059482), (8.8713614, 46.4061389), (8.8710862, 46.4066529), (8.870658, 46.407474), (8.8703274, 46.4080785), (8.8700655, 46.4085799), (8.869449, 46.40976), (8.8693497, 46.4099471), (8.8692651, 46.4101261), (8.8690576, 46.4106692), (8.8688472, 46.4112236), (8.8687967, 46.4113319)];green;80;116
[(8.8744311, 46.4032776), (8.8743794, 46.403317), (8.8743163, 46.4033688), (8.8742302, 46.4034433), (8.8741887, 46.4034836), (8.8741448, 46.4035262)];green;50;116
[(8.8977013, 46.3864748), (8.8974845, 46.3868345), (8.8969652, 46.3878474), (8.8965327, 46.3884466), (8.895345, 46.3898378), (8.8951358, 46.3900857), (8.894999, 46.3901949), (8.894873, 46.3902541), (8.8947657, 46.3902837), (8.8946155, 46.390304), (8.8944599, 46.3903022), (8.8940603, 46.3902578), (8.8938537, 46.3902689), (8.8937062, 46.3902892), (8.8935265, 46.3903614), (8.892628, 46.3909756), (8.8914658, 46.3917065), (8.8909548, 46.3920259), (8.8907259, 46.3921707), (8.8905576, 46.3922841), (8.8903164, 46.3924515), (8.8900807, 46.3926221), (8.8897717, 46.392866), (8.8895881, 46.3930422), (8.8893357, 46.393272), (8.8890012, 46.393584), (8.8887497, 46.3938101), (8.8882535, 46.3942565), (8.8871213, 46.3952942), (8.8862077, 46.3961247), (8.8860513, 46.3962609), (8.8858772, 46.3964011), (8.8855378, 46.3966491), (8.8851178, 46.3969194), (8.8844407, 46.3972698), (8.8837972, 46.3975806), (8.8835462, 46.3977026), (8.8831332, 46.3979081), (8.8828076, 46.3981198), (8.8826911, 46.3982054), (8.8824743, 46.3983708), (8.882208, 46.3985973)];orange;80;58
[(8.8775211, 46.4017219), (8.8774814, 46.4017453), (8.8774514, 46.4017663), (8.8774106, 46.4017902), (8.8771979, 46.401915), (8.8766435, 46.4022646), (8.8765529, 46.4023175), (8.8764998, 46.4023485), (8.8763936, 46.4024145), (8.8763451, 46.4024402), (8.8762159, 46.4024978), (8.8758623, 46.4026484), (8.8758251, 46.4026635), (8.8756535, 46.4027332), (8.8752346, 46.4029032), (8.8750102, 46.4029927), (8.8748451, 46.4030629), (8.8747008, 46.4031286), (8.8745888, 46.4031887), (8.8744311, 46.4032776)];green;50;116
[(8.8813914, 46.3920078), (8.8805301, 46.392447), (8.8798299, 46.3927729), (8.8785925, 46.3934433), (8.8773676, 46.3941844), (8.8766936, 46.3946067), (8.8754769, 46.3954828), (8.87394, 46.3966648), (8.8732825, 46.3971887), (8.8725831, 46.3977285), (8.8717708, 46.3982979), (8.8714275, 46.3985143), (8.8699593, 46.3994334), (8.8692865, 46.3998833), (8.8687364, 46.4002811), (8.8682204, 46.4007297), (8.8677462, 46.4012487), (8.8674518, 46.4016207), (8.8672919, 46.4018847)];green;120;110
[(8.8741448, 46.4035262), (8.873894, 46.4037804)];green;50;116
[(8.873894, 46.4037804), (8.8737924, 46.4038834), (8.8734958, 46.4041841), (8.8733061, 46.4043693), (8.8731005, 46.4045257), (8.8729365, 46.4046388), (8.8728706, 46.4046842)];green;50;116
[(8.882208, 46.3985973), (8.8819109, 46.398862), (8.8816516, 46.3990844), (8.8813948, 46.3992917), (8.8813663, 46.3993147), (8.8812735, 46.3993791), (8.8810287, 46.3995487), (8.880793, 46.3996947), (8.8803642, 46.3999603)];green;50;110
[(8.8671324, 46.4018994), (8.8673841, 46.4014891), (8.8677388, 46.4010763), (8.8681973, 46.4005954), (8.8686238, 46.4002181), (8.8691571, 46.3998223), (8.8698686, 46.3993376), (8.8706148, 46.3988678), (8.871592, 46.3982452), (8.8724085, 46.3976846), (8.8732227, 46.3970764), (8.8737598, 46.3966724), (8.8753482, 46.3954175), (8.8765622, 46.3945421), (8.8772708, 46.3941047), (8.8785855, 46.3933276), (8.8792401, 46.3929687), (8.8805298, 46.3923127), (8.8819743, 46.3915784)];green;120;116
[(8.8803642, 46.3999603), (8.8794265, 46.4005388), (8.8793849, 46.4005656), (8.878294, 46.4012374), (8.8780164, 46.4014151), (8.8777241, 46.4016023), (8.8776723, 46.4016328)];green;50;110
[(8.8776723, 46.4016328), (8.8775211, 46.4017219)];green;50;116
[(8.981418, 46.4062788), (8.9820542, 46.4043444), (8.9821015, 46.4041946), (8.9821549, 46.4039938), (8.9821852, 46.4038367), (8.9822093, 46.4036455), (8.9822186, 46.40351), (8.9822197, 46.4033716), (8.9822139, 46.4031994), (8.9822, 46.4030414), (8.982168, 46.4028046), (8.9821088, 46.4025583), (8.9820022, 46.4022312)];green;80;75
[(8.9787978, 46.4095445), (8.9792165, 46.4093273)];green;80;75
[(8.9792165, 46.4093273), (8.9799894, 46.4088857)];green;80;75
[(8.9799894, 46.4088857), (8.980161, 46.4087749), (8.9803135, 46.4086619), (8.9804396, 46.408553), (8.9805448, 46.4084519), (8.9806545, 46.4083248), (8.9807373, 46.4082188), (8.9808044, 46.4081081), (8.9808788, 46.4079523), (8.9809763, 46.4077175), (8.981418, 46.4062788)];green;80;75
[(8.981951, 46.4020798), (8.981644, 46.4012038), (8.98161, 46.4010909), (8.9815744, 46.4009598), (8.9815412, 46.4007754), (8.9815083, 46.4003918), (8.9815215, 46.4001301), (8.9815382, 46.3999506), (8.9815679, 46.3997788), (8.9816009, 46.3996384), (8.9816834, 46.3993582), (8.9817406, 46.3992044), (8.981825, 46.3990145), (8.9819199, 46.3988365), (8.9820101, 46.3986838), (8.9821662, 46.3984622), (8.9823542, 46.398216), (8.9829145, 46.397592), (8.9832055, 46.3972544), (8.9833371, 46.3970883), (8.9834776, 46.3969055), (8.9836378, 46.3966831), (8.983826, 46.3964048), (8.9840929, 46.3959634), (8.9843256, 46.3955045), (8.9845618, 46.3949752), (8.9847553, 46.3944177), (8.9848714, 46.3939855), (8.9849275, 46.3937238)];green;80;75
[(8.9820022, 46.4022312), (8.981951, 46.4020798)];green;80;75
[(8.9775667, 46.4107041), (8.9777636, 46.4103665), (8.9779724, 46.4101197), (8.9782216, 46.4099047), (8.97849, 46.4097172), (8.9787978, 46.4095445)];green;80;75
[(8.9769978, 46.4143222), (8.9769726, 46.4141683), (8.9769644, 46.4140239), (8.9769741, 46.4138402), (8.9770009, 46.4135822), (8.9770991, 46.413006), (8.9771153, 46.4129016), (8.9774665, 46.4110545), (8.9775667, 46.4107041)];green;60;75
[(8.9849275, 46.3937238), (8.9851042, 46.3928985), (8.9857603, 46.3900005), (8.9860327, 46.3887981), (8.9860699, 46.3886046), (8.9860913, 46.3884942), (8.9861164, 46.3883141)];green;80;74
[(8.8608637, 46.4141948), (8.861338, 46.4137522), (8.8619224, 46.4132375), (8.8630465, 46.412362)];orange;120;65
[(8.8687967, 46.4113319), (8.8687509, 46.4114075), (8.8686963, 46.4114943), (8.8686365, 46.4115673), (8.8685619, 46.4116474), (8.8684345, 46.4117735), (8.8678173, 46.4123523), (8.8673847, 46.4127501), (8.86697, 46.4131341), (8.8666343, 46.41345), (8.8665238, 46.4135679), (8.8664468, 46.4136585), (8.8663009, 46.4138561), (8.8662309, 46.4139543), (8.8661485, 46.4140903), (8.8660083, 46.4143315), (8.8658956, 46.4145243), (8.865792, 46.4147145), (8.8653352, 46.4155904), (8.8651039, 46.4160272), (8.8649461, 46.4163235), (8.8649036, 46.4163928), (8.8648604, 46.4164561), (8.8648146, 46.4165115), (8.8647433, 46.4165866), (8.8646592, 46.4166631), (8.8645446, 46.4167569), (8.8644142, 46.4168518), (8.8640696, 46.4171031), (8.86383, 46.4173128), (8.8637223, 46.4174153), (8.863628, 46.4175205), (8.8634358, 46.4177705), (8.8632541, 46.4179901), (8.8631058, 46.4181402), (8.8628309, 46.4183545)];green;50;65
[(8.8728706, 46.4046842), (8.8723548, 46.4050252), (8.8722031, 46.4051327), (8.8720825, 46.4052299), (8.8719619, 46.4053379), (8.8718638, 46.4054387), (8.8717077, 46.4056144), (8.871612, 46.4057287), (8.8715389, 46.4058286), (8.8714642, 46.4059482), (8.8713614, 46.4061389), (8.8710862, 46.4066529), (8.870658, 46.407474), (8.8703274, 46.4080785), (8.8700655, 46.4085799), (8.869449, 46.40976), (8.8693497, 46.4099471), (8.8692651, 46.4101261), (8.8690576, 46.4106692), (8.8688472, 46.4112236), (8.8687967, 46.4113319)];green;80;116
[(8.8813914, 46.3920078), (8.8805301, 46.392447), (8.8798299, 46.3927729), (8.8785925, 46.3934433), (8.8773676, 46.3941844), (8.8766936, 46.3946067), (8.8754769, 46.3954828), (8.87394, 46.3966648), (8.8732825, 46.3971887), (8.8725831, 46.3977285), (8.8717708, 46.3982979), (8.8714275, 46.3985143), (8.8699593, 46.3994334), (8.8692865, 46.3998833), (8.8687364, 46.4002811), (8.8682204, 46.4007297), (8.8677462, 46.4012487), (8.8674518, 46.4016207), (8.8672919, 46.4018847)];green;120;110
[(8.8664492, 46.4048847), (8.8664728, 46.4055005), (8.866521, 46.406001)];green;120;116
[(8.8664447, 46.4045364), (8.8664492, 46.4048847)];green;120;116
[(8.8663037, 46.4049348), (8.866314, 46.4045964)];green;120;116
[(8.8665252, 46.4031943), (8.8666808, 46.4027568)];green;120;116
[(8.8668472, 46.402693), (8.8666802, 46.4031472)];green;120;116
[(8.8666808, 46.4027568), (8.8668919, 46.4023049), (8.8670891, 46.40197), (8.8671324, 46.4018994)];green;120;116
[(8.866314, 46.4045964), (8.866358, 46.4039488), (8.8664269, 46.4035826), (8.8665252, 46.4031943)];green;120;116
[(8.8666802, 46.4031472), (8.8665711, 46.403589), (8.8665298, 46.4038628), (8.8664706, 46.40425), (8.8664447, 46.4045364)];green;120;116
[(8.873894, 46.4037804), (8.8737924, 46.4038834), (8.8734958, 46.4041841), (8.8733061, 46.4043693), (8.8731005, 46.4045257), (8.8729365, 46.4046388), (8.8728706, 46.4046842)];green;50;116
[(8.8663846, 46.4060225), (8.8663396, 46.4055154), (8.8663037, 46.4049348)];green;120;116
[(8.866521, 46.406001), (8.8665263, 46.4060555), (8.8666022, 46.406849), (8.8666038, 46.407199), (8.8664989, 46.4079007), (8.8662955, 46.4085894), (8.8660193, 46.4092734), (8.8657668, 46.4097397), (8.8654423, 46.4102317)];green;120;116
[(8.8672919, 46.4018847), (8.8671925, 46.402049), (8.8670039, 46.4023914), (8.8668472, 46.402693)];green;120;116
[(8.8671324, 46.4018994), (8.8673841, 46.4014891), (8.8677388, 46.4010763), (8.8681973, 46.4005954), (8.8686238, 46.4002181), (8.8691571, 46.3998223), (8.8698686, 46.3993376), (8.8706148, 46.3988678), (8.871592, 46.3982452), (8.8724085, 46.3976846), (8.8732227, 46.3970764), (8.8737598, 46.3966724), (8.8753482, 46.3954175), (8.8765622, 46.3945421), (8.8772708, 46.3941047), (8.8785855, 46.3933276), (8.8792401, 46.3929687), (8.8805298, 46.3923127), (8.8819743, 46.3915784)];green;120;116
[(8.8630465, 46.412362), (8.8631594, 46.412274), (8.8637794, 46.4117685), (8.8641815, 46.411419), (8.8645007, 46.4111155), (8.8647723, 46.4108271), (8.8650969, 46.4104626), (8.8652283, 46.4102812)];orange;120;65
[(8.8654423, 46.4102317), (8.8652068, 46.4105411), (8.8648901, 46.4109008), (8.8645418, 46.411246), (8.8642146, 46.411544), (8.8637289, 46.4119795), (8.8631926, 46.412397), (8.8619971, 46.4133512), (8.861434, 46.4138264), (8.860938, 46.4143009)];green;120;116
[(8.8652283, 46.4102812), (8.8653674, 46.4100892), (8.8656823, 46.4095983), (8.865922, 46.4091452), (8.8661049, 46.408691), (8.8663058, 46.4080647), (8.8664446, 46.4071574), (8.8664551, 46.4068159), (8.8663846, 46.4060225)];green;120;116
[(8.8484921, 46.4340331), (8.8490175, 46.4335985), (8.8493825, 46.4332846), (8.8497466, 46.4329591), (8.8500921, 46.4326369), (8.8505235, 46.4322069), (8.8508396, 46.4318765), (8.8514936, 46.4311254)];green;100;116
[(8.848587, 46.4340902), (8.8478042, 46.4346854), (8.846353, 46.4356752), (8.8455153, 46.4361473), (8.8440385, 46.4368979), (8.8432488, 46.4372471)];green;120;116
[(8.8543168, 46.4280696), (8.8533452, 46.4290648), (8.852716, 46.4298127)];green;100;116
[(8.8541574, 46.4280167), (8.8545703, 46.4275854)];green;100;116
[(8.8546578, 46.4277311), (8.8544333, 46.4279587), (8.8543168, 46.4280696)];green;100;116
[(8.8545703, 46.4275854), (8.8553983, 46.4267961), (8.8561341, 46.4259871), (8.8565527, 46.4253983), (8.8567469, 46.4250019), (8.8571561, 46.4234209)];green;100;116
[(8.85753, 46.4232132), (8.8570247, 46.4250103), (8.856918, 46.4252683), (8.8567866, 46.4254624), (8.8561169, 46.4262425), (8.8553792, 46.4270355), (8.8546578, 46.4277311)];green;100;110
[(8.8571561, 46.4234209), (8.8571891, 46.423311)];green;100;110
[(8.8575529, 46.4231259), (8.85753, 46.4232132)];green;100;110
[(8.8571891, 46.423311), (8.8573559, 46.4227504), (8.8575967, 46.4218213), (8.8576911, 46.4214155)];green;100;110
[(8.860938, 46.4143009), (8.8605864, 46.4146719), (8.8603014, 46.4149992), (8.860017, 46.415371), (8.8597111, 46.4158236), (8.8594423, 46.4162935), (8.8592493, 46.416665), (8.8590072, 46.4171817), (8.8587024, 46.4179796), (8.8585761, 46.4183778)];orange;120;65
[(8.8505008, 46.4329544), (8.8500711, 46.4334189), (8.8498303, 46.4336962), (8.849773, 46.43377), (8.849741, 46.4338184), (8.8497114, 46.4338703), (8.8496806, 46.433931), (8.8496394, 46.434029), (8.8495876, 46.4341759), (8.84956, 46.4342738), (8.8495267, 46.4343917), (8.8495052, 46.4344692), (8.8494662, 46.4345568), (8.8494237, 46.4346357), (8.8493423, 46.4347509), (8.8492517, 46.4348661), (8.8491239, 46.4350178), (8.8490418, 46.4351075), (8.8489413, 46.4352057), (8.8488167, 46.4353132), (8.848714, 46.4353963), (8.8486017, 46.4354788), (8.8484671, 46.4355654), (8.8483591, 46.435627), (8.8482481, 46.4356869), (8.8481314, 46.4357421), (8.8479996, 46.4357987), (8.8479017, 46.4358378), (8.8477983, 46.4358759), (8.8475945, 46.4359412), (8.8473386, 46.4360218), (8.8472024, 46.4360642), (8.8470761, 46.4361104), (8.8469225, 46.4361732), (8.8467616, 46.4362513), (8.8465406, 46.4363855), (8.8464187, 46.4364709), (8.8462936, 46.4365667), (8.8462224, 46.4366295)];green;50;116
