coordinates;color;speed_limit;current_speed
[(8.8400649, 46.1885947), (8.8401648, 46.1885889), (8.8402175, 46.1885807), (8.8402627, 46.1885698), (8.8403122, 46.1885513), (8.8403595, 46.188528), (8.8405337, 46.1884338), (8.8406321, 46.1883965), (8.8406984, 46.1883758), (8.8407415, 46.1883667), (8.8407813, 46.1883635), (8.8408239, 46.1883636), (8.8408586, 46.1883677), (8.8409005, 46.1883777), (8.8409352, 46.1883933), (8.8409732, 46.1884194), (8.8410053, 46.1884469), (8.8410276, 46.188472), (8.8410447, 46.188499), (8.8410576, 46.1885257), (8.8410666, 46.1885579), (8.8410855, 46.1887371), (8.841094, 46.188774), (8.8411048, 46.1888021), (8.8411196, 46.1888298), (8.8411411, 46.1888644), (8.8411946, 46.1889383)];green;30;49
[(8.8391721, 46.1885403), (8.8392261, 46.1885527), (8.839319, 46.1885651), (8.83949, 46.1885782), (8.8396678, 46.1885936), (8.8397772, 46.1885987), (8.8398698, 46.1885994), (8.839978, 46.1885967), (8.8400649, 46.1885947)];green;30;49
[(8.8388417, 46.1882651), (8.8389578, 46.1883964), (8.8390136, 46.1884521), (8.8390626, 46.1884915), (8.8391099, 46.1885171), (8.8391399, 46.1885295), (8.8391721, 46.1885403)];green;30;49
[(8.85602, 46.1710023), (8.8560191, 46.1710202), (8.8560212, 46.1710642), (8.8560347, 46.1713273), (8.8560503, 46.1719191), (8.8560606, 46.1721025), (8.8560659, 46.1721965), (8.8560795, 46.172509)];orange;50;36
[(8.8408154, 46.1789729), (8.8408661, 46.1789751), (8.8409391, 46.178972), (8.841049, 46.1789595), (8.841165, 46.1789594), (8.8412408, 46.1789601)];green;60;80
[(8.8421638, 46.1792532), (8.8422353, 46.1792601), (8.8423385, 46.1793001), (8.8424532, 46.1793318), (8.8425625, 46.1793552), (8.8426206, 46.1793867)];green;60;80
[(8.8404761, 46.1796463), (8.8406812, 46.1795494)];green;80;80
[(8.8414057, 46.1792093), (8.8422655, 46.1788071)];green;80;80
[(8.8557609, 46.1739118), (8.8551012, 46.1741249), (8.85479, 46.1742188), (8.8544823, 46.1743067), (8.8536045, 46.1745428)];red;100;42
[(8.8588875, 46.1724606), (8.8594908, 46.1721525), (8.8598735, 46.1719565), (8.8608594, 46.171437)];green;100;89
[(8.8560795, 46.172509), (8.8560821, 46.1726164)];orange;50;36
[(8.8588143, 46.1726226), (8.8584613, 46.1727915)];red;100;42
[(8.8422655, 46.1788071), (8.8427655, 46.178572)];green;100;80
[(8.8538251, 46.2012764), (8.8542646, 46.2018753)];orange;80;49
[(8.8486753, 46.1923148), (8.848561, 46.1922713), (8.8484466, 46.1922097), (8.8483561, 46.1921374), (8.8482977, 46.1920733)];green;30;49
[(8.8581678, 46.1817275), (8.8584499, 46.1816081)];green;50;42
[(8.8412408, 46.1789601), (8.8413415, 46.1789663)];green;60;80
[(8.8405167, 46.1794738), (8.8401898, 46.1794688), (8.8399158, 46.1794599), (8.8395832, 46.1794395), (8.8392316, 46.1794044)];green;60;80
[(8.8426206, 46.1793867), (8.8424994, 46.1794031), (8.8423105, 46.1794055), (8.842205, 46.1794066), (8.842136, 46.1794074), (8.8420179, 46.1794019)];green;60;80
[(8.83458, 46.1802432), (8.8343503, 46.1803123), (8.8341874, 46.1803545), (8.8340847, 46.1803811), (8.8338085, 46.1804303), (8.8335456, 46.1804526)];green;50;80
[(8.8335456, 46.1804526), (8.8333431, 46.1804665), (8.8331996, 46.1804688), (8.8330141, 46.1804534)];green;50;80
[(8.8330141, 46.1804534), (8.8331929, 46.180427), (8.8333943, 46.1804117)];green;50;80
[(8.8440727, 46.198118), (8.8440555, 46.1981236), (8.8440288, 46.1981312)];green;50;49
[(8.84438, 46.1979996), (8.8443564, 46.1979897), (8.8443322, 46.1979855), (8.8443054, 46.1979887), (8.8442765, 46.1979957), (8.8442441, 46.1980097), (8.8440727, 46.198118)];green;50;49
[(8.8406056, 46.1860048), (8.8405935, 46.185984), (8.8405905, 46.185963), (8.8405944, 46.185935), (8.840614, 46.185881), (8.8406476, 46.1858139), (8.8406607, 46.1857776), (8.8406689, 46.1857478), (8.8406677, 46.185725), (8.8406474, 46.185697), (8.8406203, 46.1856761), (8.8405887, 46.185663), (8.8405384, 46.1856523), (8.8404328, 46.1856395), (8.8403795, 46.1856274), (8.8403296, 46.1856125), (8.8402925, 46.1855885), (8.8402683, 46.1855595), (8.8402568, 46.1855299), (8.8402579, 46.1855026), (8.8402681, 46.1854772), (8.8402928, 46.1854513), (8.8403476, 46.1854123), (8.8405558, 46.1852911), (8.8406082, 46.1852485), (8.8406453, 46.1852052), (8.8406617, 46.1851734), (8.8406602, 46.1851412), (8.8406468, 46.1851067), (8.8406178, 46.1850758), (8.8405795, 46.1850519), (8.8405345, 46.1850385), (8.8404835, 46.1850328), (8.8404336, 46.1850405), (8.8403776, 46.185057), (8.840326, 46.1850811), (8.8399299, 46.1853189), (8.8398914, 46.1853379), (8.8398562, 46.1853506), (8.8398067, 46.1853606), (8.8397594, 46.1853638), (8.8397185, 46.185359), (8.8396823, 46.1853508), (8.8396514, 46.185339), (8.8396232, 46.1853214), (8.8396022, 46.1852942), (8.8395862, 46.1852652), (8.8395809, 46.1852322), (8.839615, 46.1849591), (8.8396227, 46.1848924), (8.8396222, 46.1848598), (8.8396158, 46.1848312), (8.8396029, 46.1848102), (8.8395762, 46.1847824), (8.8395494, 46.1847613), (8.8395193, 46.1847498), (8.839479, 46.1847404), (8.8394393, 46.1847344), (8.8393959, 46.1847333), (8.8393583, 46.1847364), (8.8393187, 46.1847465), (8.8392913, 46.1847604), (8.8392735, 46.1847742), (8.8392512, 46.1847966), (8.8392369, 46.1848259), (8.8392299, 46.1848542), (8.8392229, 46.1848971), (8.8392233, 46.1849343), (8.8392268, 46.1851835), (8.8392207, 46.1852211), (8.8392125, 46.1852416), (8.8392005, 46.1852622), (8.8391803, 46.1852842), (8.8391467, 46.1853045), (8.8391161, 46.1853186), (8.8390803, 46.1853283), (8.8390435, 46.1853321), (8.8390113, 46.1853297), (8.838969, 46.1853198), (8.8389348, 46.1853064), (8.8389115, 46.1852885), (8.8388872, 46.1852645), (8.8388451, 46.1852123), (8.8385707, 46.1847957), (8.8385086, 46.1847014), (8.8384773, 46.1846576), (8.838442, 46.1846156), (8.8384087, 46.1845839), (8.8383728, 46.1845587), (8.8383458, 46.184545), (8.8383131, 46.1845358), (8.8382734, 46.1845322), (8.8382305, 46.1845344), (8.8381769, 46.1845468), (8.8378695, 46.1846535), (8.837785, 46.1846756), (8.8373514, 46.1847492), (8.8372978, 46.184759), (8.8372284, 46.1847753), (8.8371964, 46.184786), (8.8371634, 46.1847988), (8.8371346, 46.1848137), (8.837107, 46.1848316), (8.837085, 46.1848533), (8.8370684, 46.1848724), (8.8370514, 46.1848995), (8.8370301, 46.1849471), (8.8369995, 46.1850273), (8.8369374, 46.1851948), (8.8369269, 46.1852285), (8.8369225, 46.1852506), (8.8369229, 46.185265), (8.8369251, 46.1852764)];green;50;49
[(8.8407955, 46.186081), (8.8407367, 46.1860704), (8.8406694, 46.1860474), (8.8406349, 46.1860279), (8.8406056, 46.1860048)];green;50;49
[(8.8422, 46.1856101), (8.8421992, 46.1856515), (8.8422024, 46.1857012), (8.8422099, 46.185759), (8.8422242, 46.185816), (8.8422397, 46.1858508), (8.8422627, 46.1858833), (8.8422861, 46.1859073), (8.8423128, 46.1859271), (8.8423389, 46.1859426), (8.8423691, 46.1859542), (8.842409, 46.1859641), (8.8424456, 46.1859682), (8.8425179, 46.18597), (8.8427642, 46.1859709), (8.842805, 46.1859748), (8.8428384, 46.1859837), (8.8428624, 46.1859965), (8.8428783, 46.1860103), (8.8428868, 46.1860237), (8.8428914, 46.1860371), (8.84289, 46.1860485), (8.842886, 46.1860627), (8.8428732, 46.1860789), (8.8428521, 46.1860932), (8.8428232, 46.1861021), (8.8427798, 46.1861071), (8.8427067, 46.1861089), (8.8426348, 46.1861077), (8.8425487, 46.1861021), (8.8423077, 46.1860777), (8.8419842, 46.1860492), (8.8419016, 46.1860457), (8.8418409, 46.1860469), (8.8417625, 46.1860539), (8.8414886, 46.1860847), (8.8414242, 46.1860916), (8.8413451, 46.1860954), (8.8411562, 46.1860947), (8.840907, 46.1860891), (8.8407955, 46.186081)];green;50;49
[(8.842209, 46.1855478), (8.8422024, 46.1855782), (8.8422, 46.1856101)];green;50;49
[(8.8435867, 46.1848889), (8.8430934, 46.1846246), (8.8427672, 46.1844282), (8.8424663, 46.1841988), (8.8423657, 46.1841439), (8.8421223, 46.1840719), (8.8420852, 46.1840609), (8.8417508, 46.1839948), (8.8416604, 46.1839687), (8.8415699, 46.1839307), (8.8414003, 46.1838116), (8.8413671, 46.1837976), (8.8413313, 46.183791), (8.8412983, 46.1837915), (8.8412713, 46.1838008), (8.841258, 46.1838164), (8.841257, 46.1838331), (8.8412646, 46.1838493), (8.8412807, 46.1838639), (8.8413303, 46.1838955), (8.8414758, 46.183966), (8.8415468, 46.1840083), (8.8415898, 46.18404), (8.8416742, 46.1841177), (8.8417739, 46.1842177), (8.8418472, 46.1842976), (8.8419009, 46.1843652), (8.8420729, 46.1845986), (8.8421509, 46.1846958), (8.8424407, 46.1850572), (8.8424611, 46.1850875), (8.8424757, 46.1851157), (8.842484, 46.1851465), (8.8424864, 46.1851804), (8.8424815, 46.1852032), (8.8424722, 46.1852259), (8.842455, 46.1852519), (8.8424325, 46.1852793), (8.8423175, 46.1853953), (8.8422477, 46.1854739), (8.8422224, 46.1855135), (8.842209, 46.1855478)];green;50;49
[(8.8438141, 46.1849844), (8.8436955, 46.1849407), (8.8435867, 46.1848889)];green;50;49
[(8.8448396, 46.1794688), (8.8446449, 46.1794626)];green;60;80
[(8.8448516, 46.1835678), (8.8450534, 46.1836264), (8.8454349, 46.1837087), (8.8455523, 46.1837405), (8.8455644, 46.1837516), (8.8456405, 46.1838218), (8.8456863, 46.1838985), (8.8456952, 46.1839351), (8.8457015, 46.1839608), (8.8457056, 46.183979), (8.8457127, 46.1842235), (8.8457057, 46.184277), (8.8456951, 46.1843264), (8.8456723, 46.18439), (8.845504, 46.1845962), (8.8454074, 46.1846969), (8.8453035, 46.184774), (8.8452793, 46.1847786), (8.8452565, 46.1847791), (8.8452247, 46.1847705), (8.8451989, 46.1847494), (8.8451888, 46.1847215), (8.8451915, 46.184695), (8.8452096, 46.1846704), (8.8452608, 46.1846253), (8.8453504, 46.1844852), (8.8453576, 46.1844149), (8.8453213, 46.1843415), (8.8451932, 46.1843053), (8.844783, 46.1842577), (8.8446779, 46.1842498), (8.8445664, 46.1842722), (8.8444814, 46.1843301), (8.8444213, 46.1844281), (8.8443644, 46.1845617), (8.8443364, 46.1846276), (8.844287, 46.184719), (8.8441741, 46.1848719), (8.8440805, 46.1849434), (8.8440147, 46.1849695), (8.843953, 46.1849839), (8.8438786, 46.1849918), (8.8438141, 46.1849844)];green;50;80
[(8.8446703, 46.1835232), (8.8448516, 46.1835678)];green;50;80
[(8.8449443, 46.1827712), (8.8449056, 46.1827742), (8.8448068, 46.182768), (8.8446805, 46.1827366), (8.8445125, 46.1826646), (8.8442815, 46.1825419), (8.8441012, 46.182447), (8.8440558, 46.1824208), (8.8440073, 46.1823771), (8.8439057, 46.1821942), (8.8438732, 46.1821377), (8.8438365, 46.182113), (8.8437954, 46.1820934), (8.8437562, 46.1820868), (8.8437173, 46.1820836), (8.8436716, 46.1820934), (8.8436311, 46.1821127), (8.8435962, 46.1821433), (8.8435753, 46.1821892), (8.8435994, 46.1822298), (8.8436481, 46.1822704), (8.8436948, 46.1823111), (8.8437951, 46.1823923), (8.8438336, 46.1824234), (8.8438839, 46.182494), (8.8439134, 46.1825622), (8.8439684, 46.1827127), (8.8440364, 46.1827617), (8.8440991, 46.1828069), (8.8444177, 46.1829007), (8.8447392, 46.1829729), (8.8447704, 46.1829949), (8.8447795, 46.1830212), (8.8447704, 46.1830516), (8.8447232, 46.1830676), (8.8446463, 46.1830604), (8.8445598, 46.1830209), (8.8444465, 46.1829815), (8.8443379, 46.1829629), (8.8442245, 46.182949), (8.8438804, 46.1829316), (8.8437103, 46.1829073), (8.8436161, 46.1828892), (8.8435298, 46.1829072)];green;50;80
[(8.8451884, 46.182697), (8.845131, 46.1827305), (8.8450286, 46.1827582), (8.8449443, 46.1827712)];green;50;80
[(8.8080192, 46.1766335), (8.8078407, 46.1766224)];orange;50;38
[(8.8081646, 46.176642), (8.8081033, 46.1766384), (8.8080192, 46.1766335)];orange;50;38
[(8.8014789, 46.1684302), (8.8014874, 46.1684517), (8.8014889, 46.1684713), (8.8014784, 46.1684954), (8.8014299, 46.1685621), (8.8012445, 46.1688202)];green;50;44
[(8.8020902, 46.1736128), (8.8019834, 46.1735854), (8.8019186, 46.1735512), (8.8018353, 46.1734818)];green;50;44
[(8.8014091, 46.1730119), (8.8013953, 46.1729479), (8.8013975, 46.1729079), (8.8014058, 46.172884)];green;50;44
[(8.8014091, 46.1730119), (8.8013878, 46.1729948), (8.8011853, 46.1728444)];green;50;44
[(8.8142199, 46.1828229), (8.8140671, 46.1827962), (8.813188, 46.182681), (8.8128524, 46.1826317), (8.8119173, 46.1825117), (8.8116722, 46.1824481), (8.8115303, 46.1824138), (8.8114439, 46.1824073), (8.811353, 46.1824241), (8.8112626, 46.1824576), (8.8111665, 46.1825234), (8.8110039, 46.1826526), (8.8108926, 46.1827039)];orange;50;38
[(8.8108926, 46.1827039), (8.8108391, 46.1827201), (8.8107835, 46.1827326), (8.810721, 46.1827421), (8.8106575, 46.1827469)];orange;50;38
[(8.8003696, 46.1800705), (8.8003308, 46.1800384), (8.800297, 46.1799893), (8.8002272, 46.1798012), (8.8001991, 46.1797581), (8.8001595, 46.1797196), (8.8001254, 46.1796959), (8.800087, 46.1796756), (8.8000449, 46.1796591), (8.7999336, 46.1796153), (8.7998267, 46.179573), (8.7997383, 46.1795148), (8.7995986, 46.1794211), (8.7993029, 46.1792209)];orange;50;37
[(8.8013609, 46.1800838), (8.8012365, 46.1800686), (8.801122, 46.1800664), (8.8010351, 46.1800723), (8.8009474, 46.1800845), (8.8007238, 46.1801261)];orange;50;38
[(8.8014058, 46.172884), (8.8015673, 46.1729184), (8.8016367, 46.1729312)];green;50;44
[(8.8015591, 46.1731637), (8.8014861, 46.1730862), (8.8014091, 46.1730119)];green;50;44
[(8.8004256, 46.1723227), (8.8004425, 46.1723701), (8.8004622, 46.1724207), (8.8004859, 46.1724675), (8.8005142, 46.1725232)];green;50;44
[(8.8018803, 46.1801011), (8.801685, 46.1801064), (8.8015482, 46.180099), (8.8013609, 46.1800838)];orange;50;38
[(8.800742, 46.1682492), (8.8000262, 46.1681129), (8.7999091, 46.1680906)];green;50;44
[(8.8435298, 46.1829072), (8.8435126, 46.1829316), (8.8435232, 46.1829689), (8.8435695, 46.1829943), (8.8438103, 46.1830641), (8.8438836, 46.1831132), (8.8440003, 46.183243), (8.8440603, 46.1833177), (8.8441288, 46.1833743), (8.8442754, 46.1834278), (8.8444817, 46.1834794), (8.8446703, 46.1835232)];green;50;80
[(8.8011853, 46.1728444), (8.8014058, 46.172884)];green;50;44
[(8.8145124, 46.1829003), (8.8144539, 46.1828691), (8.8144307, 46.1828614), (8.8144044, 46.1828551), (8.8142199, 46.1828229)];orange;50;38
[(8.8012445, 46.1688202), (8.8011632, 46.1689395), (8.8010728, 46.1690763)];green;50;44
[(8.8560408, 46.1485767), (8.8560815, 46.1485866), (8.8561306, 46.1485956), (8.8561757, 46.1486001)];orange;50;29
[(8.7729701, 46.1657444), (8.772973, 46.165696), (8.7729988, 46.1656509), (8.7730344, 46.1656205), (8.7730806, 46.1655977), (8.7731338, 46.1655843), (8.7731926, 46.1655815), (8.7732502, 46.1655901), (8.7733021, 46.1656094), (8.7733349, 46.1656303), (8.7733606, 46.1656555), (8.773378, 46.1656839), (8.7733864, 46.1657142), (8.7733853, 46.165745), (8.7733749, 46.165775), (8.7733481, 46.1658104), (8.7733084, 46.1658394), (8.7732587, 46.1658598), (8.7732005, 46.1658702), (8.7731404, 46.1658687), (8.7730877, 46.165857), (8.7730413, 46.165836), (8.7730045, 46.1658074), (8.772982, 46.1657773), (8.7729701, 46.1657444)];green;50;40
[(8.7781379, 46.1697761), (8.7781073, 46.1697288), (8.7779851, 46.1695916), (8.777952, 46.1695493)];green;50;40
[(8.7532109, 46.1859171), (8.7531861, 46.1859153), (8.7531547, 46.1859096), (8.7531167, 46.1858994), (8.7528768, 46.1858182), (8.7527816, 46.1857712), (8.7527335, 46.1857421), (8.7527201, 46.1857331), (8.7526955, 46.1857139), (8.7526723, 46.1856889), (8.7526482, 46.1856569), (8.7526302, 46.185621), (8.7526201, 46.1855877), (8.7526161, 46.1855566), (8.7526157, 46.1855233), (8.7526224, 46.1854758), (8.7526351, 46.1854393), (8.7526547, 46.1854056), (8.7526782, 46.1853761), (8.7527184, 46.1853424), (8.7527879, 46.1852921), (8.7529712, 46.185162), (8.7530823, 46.1850706), (8.7532304, 46.1849333), (8.7533594, 46.1847265), (8.7534813, 46.184581), (8.7536677, 46.1844354), (8.7539998, 46.1842948), (8.7541789, 46.1842187), (8.7547093, 46.1838912), (8.7549124, 46.1837407), (8.755266, 46.183347), (8.7561214, 46.1825298), (8.7563388, 46.1823627), (8.756592, 46.1822205), (8.7572634, 46.1819972), (8.7574211, 46.1819128), (8.7582238, 46.1812974), (8.758404, 46.1811353), (8.7591962, 46.1802734), (8.7593515, 46.1801328), (8.7595068, 46.1800419), (8.7601041, 46.1797904), (8.7604697, 46.1796117), (8.7609595, 46.1793371), (8.7612438, 46.1791287), (8.761736, 46.1786407), (8.7623246, 46.1779592), (8.7624796, 46.1777982), (8.7632268, 46.177304), (8.7635278, 46.1770658), (8.7638697, 46.1766918), (8.7643449, 46.1760946)];green;60;49
[(8.7339129, 46.1761933), (8.7338605, 46.1761918), (8.7336782, 46.1761867), (8.7334462, 46.1761811), (8.7331606, 46.1761978), (8.7321312, 46.1763398), (8.7290612, 46.1767602), (8.7277185, 46.1769417), (8.7275945, 46.1769519), (8.7274677, 46.1769554), (8.727014, 46.1769534), (8.7268407, 46.1769729), (8.7260038, 46.1771193), (8.7259179, 46.1771276), (8.7257768, 46.1771352), (8.7254959, 46.1771349), (8.7246484, 46.177111), (8.723987, 46.1771056), (8.7237045, 46.1771076), (8.7235326, 46.1771105), (8.7230514, 46.1771437), (8.7225773, 46.1771802), (8.7222434, 46.1771963), (8.72146, 46.1772124), (8.7213234, 46.17721), (8.7211964, 46.1771976), (8.7210777, 46.1771702), (8.7205146, 46.1770022), (8.7204471, 46.1769874), (8.7203861, 46.1769769)];orange;80;59
[(8.733949, 46.176132), (8.7339863, 46.1761106), (8.7340314, 46.1760985), (8.7340798, 46.1760971), (8.7341263, 46.1761066), (8.734166, 46.1761258), (8.7341946, 46.1761529), (8.7342097, 46.1761874), (8.7342067, 46.1762234), (8.734186, 46.1762566), (8.7341501, 46.1762827), (8.7341033, 46.1762987), (8.7340682, 46.1763027), (8.7340327, 46.1763008), (8.7339988, 46.1762932), (8.7339686, 46.1762802), (8.7339436, 46.1762626), (8.7339254, 46.1762414), (8.733915, 46.1762179), (8.7339129, 46.1761933), (8.7339237, 46.1761606), (8.733949, 46.176132)];orange;80;59
[(8.7571282, 46.1703296), (8.7570712, 46.1703608), (8.7570151, 46.170407), (8.7569734, 46.1704651), (8.7569413, 46.1705315), (8.7568125, 46.1708014), (8.7565628, 46.1712685), (8.7564241, 46.1714974), (8.7562531, 46.1716809), (8.756065, 46.1718382), (8.75588, 46.1719805), (8.7555131, 46.1721834), (8.7550598, 46.1723364), (8.7541995, 46.1725855)];orange;50;37
[(8.7751942, 46.1609832), (8.7751689, 46.161124), (8.7751242, 46.1615133)];green;50;40
[(8.7693734, 46.1568298), (8.7693795, 46.1568061), (8.7693966, 46.1567851), (8.7695181, 46.1566983), (8.7704872, 46.1559987)];orange;50;34
[(8.77193, 46.1557429), (8.7723439, 46.1560576), (8.7724066, 46.1561019), (8.7725181, 46.1561779), (8.7727452, 46.1563447), (8.7728, 46.1563884), (8.7733882, 46.1568244), (8.7735733, 46.1569944), (8.7737999, 46.1572022), (8.7738849, 46.1572989), (8.7741646, 46.1576361), (8.7747563, 46.1585327), (8.7749747, 46.1589139), (8.775072, 46.159111), (8.775192, 46.1594931), (8.775248, 46.1598227), (8.7752785, 46.1600408), (8.7752816, 46.1600974), (8.7752823, 46.1601533), (8.7752786, 46.160211)];orange;50;34
[(8.7342951, 46.1478977), (8.734488, 46.1480063), (8.7346553, 46.1480819), (8.7348224, 46.1481435), (8.7356915, 46.1483904), (8.7361212, 46.1485112), (8.7364065, 46.1485855), (8.7367171, 46.1486476), (8.7369542, 46.1486884), (8.7377479, 46.1488175), (8.7383301, 46.1489081), (8.7387098, 46.1489741), (8.7389296, 46.1490089), (8.739076, 46.1490217), (8.7392388, 46.1490207), (8.7394083, 46.1490097), (8.7396099, 46.1489926)];green;50;49
[(8.7604856, 46.1545247), (8.7608774, 46.1548141), (8.7693719, 46.161846), (8.7698445, 46.1620957)];red;80;34
[(8.7698445, 46.1620957), (8.7699791, 46.1621566), (8.7701093, 46.1622088), (8.7702716, 46.1622637), (8.7704134, 46.1623051), (8.7705778, 46.1623461), (8.7707332, 46.1623754), (8.7708738, 46.1623973), (8.7710265, 46.1624133), (8.7711675, 46.1624226)];orange;80;40
[(8.7653628, 46.1652558), (8.7653307, 46.1652896), (8.7652843, 46.1653383), (8.7650785, 46.1655427), (8.7648871, 46.1657373), (8.7645009, 46.1661183), (8.7644564, 46.1661622), (8.76428, 46.166332), (8.764214, 46.1663954), (8.7640326, 46.16657), (8.7638, 46.1667843), (8.7636633, 46.1668923), (8.7635474, 46.1669786), (8.7634522, 46.1670495), (8.7628997, 46.1674305), (8.7628017, 46.167488), (8.7626875, 46.1675606), (8.762246, 46.1678423)];green;50;40
[(8.7812176, 46.1687846), (8.7811375, 46.1687866), (8.7809773, 46.1687969), (8.7807875, 46.1688231), (8.7802798, 46.1689175), (8.7787156, 46.1692046), (8.7785252, 46.169242), (8.7782587, 46.1692912), (8.7780931, 46.1693327), (8.7780251, 46.1693568), (8.7779899, 46.1693757)];green;50;40
[(8.7820584, 46.1621762), (8.783153, 46.162641), (8.7843137, 46.1630922), (8.7846216, 46.1632119), (8.7847108, 46.1632466)];orange;80;40
[(8.7819871, 46.1622586), (8.7810058, 46.1618502), (8.7803375, 46.1615876), (8.7797843, 46.1614118), (8.7792263, 46.1612947), (8.7786631, 46.1612195), (8.7781329, 46.1611915), (8.7773324, 46.1612199), (8.7764778, 46.1613371), (8.7758404, 46.1614545), (8.7754414, 46.1615376)];orange;80;40
[(8.7843731, 46.1633001), (8.7829848, 46.1627292)];orange;80;40
[(8.7889572, 46.1686266), (8.788889, 46.1686377), (8.7888231, 46.1686443), (8.7885736, 46.1686524), (8.7879904, 46.1686573), (8.7878283, 46.1686607), (8.7866656, 46.1686851), (8.7865609, 46.1686864), (8.7854972, 46.168704), (8.7838598, 46.1687347), (8.7837571, 46.1687374), (8.7826271, 46.168757), (8.7822865, 46.1687634), (8.7813126, 46.1687819), (8.7812176, 46.1687846)];green;50;44
[(8.7744939, 46.1603982), (8.7740362, 46.1600646), (8.7737473, 46.1598768), (8.7734283, 46.1596387), (8.7733909, 46.1596115), (8.7717409, 46.1584801), (8.7716414, 46.1584119), (8.7715699, 46.1583605), (8.7713523, 46.1582088), (8.7709449, 46.1579211), (8.7702408, 46.1574236), (8.7697112, 46.1570701)];green;50;40
[(8.7742717, 46.1632402), (8.7742901, 46.1631346), (8.7743842, 46.1629296), (8.7746854, 46.1623158)];green;50;40
[(8.775045, 46.1609998), (8.7749979, 46.1609847), (8.7749612, 46.1609623), (8.7749349, 46.1609338), (8.7749209, 46.1609013), (8.7749204, 46.1608674), (8.7749335, 46.1608347), (8.7749594, 46.1608055), (8.7749961, 46.1607825), (8.7750407, 46.1607674), (8.7750895, 46.1607616), (8.7751387, 46.1607655), (8.7751844, 46.1607788), (8.7752214, 46.1607992), (8.7752492, 46.1608257), (8.7752657, 46.1608564), (8.7752698, 46.160889), (8.7752612, 46.1609212), (8.775235, 46.160956), (8.7751942, 46.1609832), (8.7751476, 46.160999), (8.7750964, 46.1610047), (8.775045, 46.1609998)];green;50;40
[(8.7711675, 46.1624226), (8.7714387, 46.1624136), (8.7716818, 46.1623866), (8.7718707, 46.1623602), (8.7721378, 46.1623017)];orange;80;40
[(8.7751242, 46.1615133), (8.7751113, 46.1615883), (8.7750868, 46.1616679), (8.7750683, 46.1617238)];green;50;40
[(8.7749385, 46.1620198), (8.7748582, 46.1622125), (8.7746458, 46.1626331)];green;50;40
[(8.7749621, 46.1617247), (8.7749878, 46.1616628), (8.7750108, 46.1615889), (8.7750283, 46.1615128)];green;50;40
[(8.7750421, 46.1613508), (8.7750224, 46.1611345), (8.7750056, 46.1610303), (8.7749979, 46.1609847)];green;50;40
[(8.7755075, 46.1675769), (8.7744027, 46.1666904)];green;50;40
[(8.7744027, 46.1666904), (8.7739739, 46.1663408), (8.773636, 46.1660654)];green;50;40
[(8.7742717, 46.1632402), (8.7739101, 46.1640113)];green;50;40
[(8.7585814, 46.1624069), (8.7585668, 46.1623752), (8.7585324, 46.1623539), (8.7584807, 46.1623465), (8.7584118, 46.1623448), (8.758335, 46.1623579), (8.7572461, 46.1627998), (8.7571901, 46.1628039), (8.7571445, 46.162784), (8.7571277, 46.1627523), (8.7571381, 46.162719), (8.757182, 46.1626898), (8.7573198, 46.1626366), (8.7575299, 46.1625113), (8.7575727, 46.1624658), (8.7575804, 46.1624304), (8.7575664, 46.1624021), (8.7575255, 46.1623834), (8.7574778, 46.1623821), (8.7574173, 46.1624035), (8.7572609, 46.1624872), (8.7571291, 46.1625303), (8.7568633, 46.1625902), (8.7567808, 46.1626168), (8.7566522, 46.1626684), (8.7566219, 46.1626797), (8.7565882, 46.1626779), (8.7565358, 46.1626602), (8.7565184, 46.1626283), (8.7565254, 46.1625844), (8.7565615, 46.1625538), (8.7568252, 46.1624318), (8.7569701, 46.1623518), (8.7570003, 46.162311), (8.7570033, 46.1622701), (8.7569747, 46.1622456), (8.7569202, 46.1622309), (8.7568516, 46.1622448), (8.7566547, 46.1623337), (8.7564957, 46.1623831), (8.7560586, 46.1624804), (8.7557001, 46.1625608), (8.7551754, 46.1627351), (8.7550244, 46.1627739), (8.7548607, 46.1627872), (8.7544115, 46.1628031), (8.7542387, 46.1628168), (8.7539527, 46.1628396), (8.7537898, 46.1628368), (8.7536426, 46.1628166), (8.7533764, 46.162732), (8.7532556, 46.1627033), (8.753116, 46.1626928), (8.7529529, 46.1626885), (8.7528284, 46.162654), (8.7526327, 46.1625647), (8.7525108, 46.1625272), (8.7522675, 46.162482), (8.7521362, 46.162471), (8.7518984, 46.1624958), (8.7517794, 46.1624945), (8.751618, 46.162462), (8.7515, 46.162429), (8.7513566, 46.1623773), (8.7512487, 46.1623094), (8.7511773, 46.1622465), (8.7511206, 46.1621759), (8.7510294, 46.1620003), (8.7509344, 46.1618883), (8.7508173, 46.161801), (8.750691, 46.161742), (8.7505513, 46.1616971), (8.7505337, 46.1616915), (8.7503977, 46.1616569), (8.7502377, 46.1616412), (8.7500794, 46.1616456), (8.7498317, 46.161677), (8.749497, 46.161709), (8.7493456, 46.1617223), (8.7492028, 46.1617227), (8.749076, 46.161712), (8.7487088, 46.1616612), (8.748566, 46.1616337), (8.7484653, 46.1615946), (8.7483883, 46.1615442), (8.7483143, 46.1614725), (8.7482138, 46.1613477), (8.7481713, 46.1612871), (8.7481111, 46.1612302), (8.7480494, 46.161201), (8.7479719, 46.1611791)];orange;50;37
